deal_id,property_id,listing_agent_id,buyer_agent_id,office_id,side,status,list_date,contract_date,close_date,cancellation_date,stage_at_cancellation,sale_price,commission_rate,agent_split,gci,lead_source,title_vendor,lender,escrow_company,has_home_warranty
DEAL-02226,PRP-02226,AGT-0391,AGT-0101,OFF-003,listing,cancelled,2025-08-16,2025-09-15,,2025-10-08,Title,,0.0483,0.72,,past_client,In-House Title,Cash / Unknown,Old Republic Escrow,True
DEAL-02227,PRP-02227,AGT-0370,AGT-0116,OFF-009,listing,closed,2025-07-05,2025-09-11,2025-10-27,,,281598.48,0.0634,0.68,12140.27,brokerage_lead,Fidelity National,Cash / Unknown,Old Republic Escrow,False
DEAL-02228,PRP-02228,AGT-0458,AGT-0040,OFF-014,dual,closed,2025-03-27,2025-04-01,2025-05-13,,,322737.56,0.0485,0.73,11426.52,sign_call,First American Title,Cash / Unknown,Old Republic Escrow,False
DEAL-02229,PRP-02229,AGT-0364,AGT-0150,OFF-013,listing,pending_close,2025-01-18,2025-02-20,,,,955873.18,0.0464,0.72,,referral,Fidelity National,Bank of America,Old Republic Escrow,False
DEAL-02230,PRP-02230,AGT-0122,AGT-0014,OFF-009,listing,closed,2025-02-28,2025-05-05,2025-06-19,,,534769.72,0.0491,0.74,19430.32,open_house,First American Title,Chase,In-House Escrow,True
DEAL-02231,PRP-02231,AGT-0041,AGT-0290,OFF-022,dual,cancelled,2026-02-20,2026-03-03,,2026-03-25,Inspection,,0.059,0.63,,brokerage_lead,First American Title,Wells Fargo,In-House Escrow,True
DEAL-02232,PRP-02232,AGT-0400,AGT-0332,OFF-023,buyer,closed,2026-02-20,2026-04-24,2026-05-19,,,224619.39,0.0603,0.73,9887.52,realtor_com,First American Title,US Bank,Chicago Title Escrow,False
DEAL-02233,PRP-02233,AGT-0403,AGT-0134,OFF-009,listing,under_contract,2025-09-07,2025-11-07,,,,284977.62,0.0629,0.68,,sphere,In-House Title,Chase,Chicago Title Escrow,False
DEAL-02234,PRP-02234,AGT-0214,AGT-0447,OFF-025,buyer,cancelled,2026-02-20,2026-03-14,,2026-04-08,Appraisal,,0.0455,0.6,,realtor_com,In-House Title,US Bank,In-House Escrow,True
DEAL-02235,PRP-02235,AGT-0378,AGT-0063,OFF-013,dual,inspection,2025-10-11,2025-11-25,,,,426656.93,0.0512,0.68,,realtor_com,Fidelity National,Chase,Old Republic Escrow,True
DEAL-02236,PRP-02236,AGT-0183,AGT-0015,OFF-003,listing,closed,2025-12-21,2026-02-13,2026-03-12,,,191680.48,0.054,0.88,9108.66,brokerage_lead,In-House Title,Cash / Unknown,In-House Escrow,False
DEAL-02237,PRP-02237,AGT-0064,AGT-0012,OFF-001,listing,closed,2025-03-08,2025-05-14,2025-06-13,,,242692.5,0.0644,0.73,11409.46,social_media,Stewart Title,Rocket Mortgage,In-House Escrow,False
DEAL-02238,PRP-02238,AGT-0460,AGT-0487,OFF-009,buyer,closed,2025-02-20,2025-04-16,2025-05-30,,,308003.19,0.061,0.65,12212.33,referral,Stewart Title,Cash / Unknown,Old Republic Escrow,False
DEAL-02239,PRP-02239,AGT-0492,AGT-0274,OFF-007,buyer,cancelled,2024-07-27,2024-10-03,,2024-11-13,Appraisal,,0.0636,0.65,,past_client,Stewart Title,Bank of America,Chicago Title Escrow,False
DEAL-02240,PRP-02240,AGT-0154,AGT-0009,OFF-016,buyer,closed,2024-02-05,2024-04-01,2024-05-26,,,326555.61,0.0532,0.76,13203.3,sign_call,In-House Title,US Bank,Chicago Title Escrow,False
DEAL-02241,PRP-02241,AGT-0057,AGT-0021,OFF-004,dual,closed,2026-02-20,2026-04-10,2026-05-26,,,252203.58,0.0474,0.65,7770.39,past_client,In-House Title,Chase,Old Republic Escrow,True
DEAL-02242,PRP-02242,AGT-0197,AGT-0282,OFF-001,listing,closed,2024-08-18,2024-11-13,2024-12-20,,,478596.52,0.0568,0.6,16310.57,sign_call,Fidelity National,Bank of America,In-House Escrow,True
DEAL-02243,PRP-02243,AGT-0196,AGT-0118,OFF-009,buyer,inspection,2025-01-30,2025-02-19,,,,244430.65,0.0581,0.7,,realtor_com,In-House Title,Wells Fargo,In-House Escrow,False
DEAL-02244,PRP-02244,AGT-0210,AGT-0447,OFF-025,buyer,listed,2026-02-20,,,,,,0.0624,0.6,,sign_call,Fidelity National,Cash / Unknown,In-House Escrow,True
DEAL-02245,PRP-02245,AGT-0323,AGT-0119,OFF-001,dual,closed,2025-09-24,2025-11-28,2026-01-04,,,368442.98,0.0634,0.65,15183.54,zillow,Stewart Title,Cash / Unknown,In-House Escrow,False
DEAL-02246,PRP-02246,AGT-0486,AGT-0067,OFF-023,buyer,inspection,2024-02-21,2024-05-06,,,,202146.26,0.0585,0.74,,realtor_com,Fidelity National,Cash / Unknown,In-House Escrow,True
DEAL-02247,PRP-02247,AGT-0431,AGT-0003,OFF-023,buyer,appraisal,2024-05-13,2024-07-27,,,,250114.1,0.0483,0.8,,past_client,Fidelity National,Bank of America,In-House Escrow,False
DEAL-02248,PRP-02248,AGT-0167,AGT-0222,OFF-012,buyer,closed,2025-08-13,2025-09-12,2025-09-26,,,149412.79,0.0633,0.78,7377.11,realtor_com,Stewart Title,Bank of America,Old Republic Escrow,False
DEAL-02249,PRP-02249,AGT-0174,AGT-0492,OFF-020,buyer,closed,2024-07-23,2024-10-18,2024-11-01,,,268636.72,0.057,0.6,9187.38,zillow,Fidelity National,Chase,Old Republic Escrow,False
DEAL-02250,PRP-02250,AGT-0170,AGT-0337,OFF-004,listing,inspection,2024-11-06,2025-01-26,,,,150612.1,0.0502,0.68,,past_client,In-House Title,Cash / Unknown,In-House Escrow,False
DEAL-02251,PRP-02251,AGT-0040,AGT-0287,OFF-018,listing,appraisal,2024-05-16,2024-08-09,,,,191439.33,0.056,0.72,,open_house,Fidelity National,Rocket Mortgage,In-House Escrow,False
DEAL-02252,PRP-02252,AGT-0141,AGT-0114,OFF-006,buyer,closed,2024-12-26,2025-03-15,2025-04-28,,,318669.76,0.0635,0.74,14974.29,sphere,In-House Title,Bank of America,Old Republic Escrow,False
DEAL-02253,PRP-02253,AGT-0402,AGT-0008,OFF-004,dual,closed,2025-05-13,2025-06-24,2025-07-30,,,139741.07,0.0634,0.64,5670.13,open_house,In-House Title,Chase,In-House Escrow,False
DEAL-02254,PRP-02254,AGT-0292,AGT-0192,OFF-015,dual,closed,2024-08-13,2024-09-25,2024-10-31,,,234483.31,0.0578,0.77,10435.91,sign_call,Fidelity National,Chase,Chicago Title Escrow,True
DEAL-02255,PRP-02255,AGT-0195,AGT-0061,OFF-001,buyer,under_contract,2026-02-20,2026-03-18,,,,372149.35,0.0617,0.86,,social_media,Stewart Title,Wells Fargo,Chicago Title Escrow,True
DEAL-02256,PRP-02256,AGT-0204,AGT-0203,OFF-025,buyer,closed,2025-01-23,2025-04-11,2025-05-19,,,394001.59,0.0569,0.82,18383.33,realtor_com,First American Title,Bank of America,Old Republic Escrow,True
DEAL-02257,PRP-02257,AGT-0459,AGT-0309,OFF-008,dual,closed,2026-02-20,2026-03-02,2026-04-06,,,381817.71,0.0488,0.66,12297.58,referral,Fidelity National,Wells Fargo,Old Republic Escrow,False
DEAL-02258,PRP-02258,AGT-0288,AGT-0368,OFF-011,buyer,closed,2026-02-20,2026-04-19,2026-06-14,,,249891.23,0.0648,0.63,10201.56,zillow,In-House Title,Rocket Mortgage,Old Republic Escrow,False
DEAL-02259,PRP-02259,AGT-0493,AGT-0038,OFF-005,listing,closed,2025-10-15,2025-12-30,2026-01-27,,,229647.0,0.0541,0.74,9193.69,zillow,In-House Title,Wells Fargo,Old Republic Escrow,False
DEAL-02260,PRP-02260,AGT-0372,AGT-0365,OFF-004,buyer,closed,2025-10-06,2025-11-29,2025-12-22,,,213279.49,0.0583,0.6,7460.52,referral,In-House Title,Cash / Unknown,Old Republic Escrow,True
DEAL-02261,PRP-02261,AGT-0056,AGT-0100,OFF-025,dual,under_contract,2026-02-20,2026-04-14,,,,290311.96,0.0469,0.85,,sphere,First American Title,Rocket Mortgage,In-House Escrow,False
DEAL-02262,PRP-02262,AGT-0260,AGT-0349,OFF-020,buyer,closed,2025-04-20,2025-06-20,2025-07-04,,,246876.95,0.0571,0.77,10854.44,past_client,First American Title,Chase,In-House Escrow,False
DEAL-02263,PRP-02263,AGT-0259,AGT-0448,OFF-015,listing,cancelled,2025-07-14,2025-10-12,,2025-12-26,Title,,0.0642,0.8,,referral,First American Title,Bank of America,Chicago Title Escrow,False
DEAL-02264,PRP-02264,AGT-0155,AGT-0474,OFF-013,listing,closed,2025-09-19,2025-11-04,2025-11-29,,,668160.47,0.0479,0.73,23363.57,past_client,Fidelity National,Rocket Mortgage,Chicago Title Escrow,True
DEAL-02265,PRP-02265,AGT-0452,AGT-0050,OFF-024,buyer,inspection,2024-10-20,2025-01-05,,,,333635.99,0.0487,0.7,,social_media,Fidelity National,Chase,Old Republic Escrow,False
DEAL-02266,PRP-02266,AGT-0092,AGT-0028,OFF-011,buyer,closed,2026-02-20,2026-03-26,2026-05-19,,,305608.6,0.0616,0.7,13177.84,open_house,First American Title,Wells Fargo,Chicago Title Escrow,True
DEAL-02267,PRP-02267,AGT-0014,AGT-0255,OFF-021,buyer,pending_close,2026-02-20,2026-04-30,,,,276348.05,0.0469,0.69,,referral,In-House Title,Rocket Mortgage,Chicago Title Escrow,False
DEAL-02268,PRP-02268,AGT-0144,AGT-0057,OFF-008,listing,cancelled,2026-02-20,2026-04-05,,2026-04-27,Contract,,0.0494,0.74,,brokerage_lead,In-House Title,Chase,In-House Escrow,False
DEAL-02269,PRP-02269,AGT-0315,AGT-0066,OFF-012,buyer,pending_close,2025-04-14,2025-05-11,,,,169500.9,0.0546,0.67,,zillow,In-House Title,Chase,In-House Escrow,True
DEAL-02270,PRP-02270,AGT-0488,AGT-0445,OFF-006,listing,cancelled,2025-06-18,2025-08-12,,2025-10-15,Appraisal,,0.0618,0.69,,sign_call,Fidelity National,Rocket Mortgage,Chicago Title Escrow,True
DEAL-02271,PRP-02271,AGT-0487,AGT-0239,OFF-009,buyer,closed,2024-01-09,2024-02-04,2024-03-04,,,216805.32,0.0519,0.76,8551.67,zillow,In-House Title,Wells Fargo,In-House Escrow,False
DEAL-02272,PRP-02272,AGT-0154,AGT-0245,OFF-016,listing,closed,2024-10-20,2024-12-22,2025-01-25,,,308638.2,0.0509,0.66,10368.39,sign_call,Stewart Title,Chase,In-House Escrow,False
DEAL-02273,PRP-02273,AGT-0349,AGT-0336,OFF-016,dual,closed,2025-05-29,2025-07-12,2025-07-31,,,186102.52,0.0515,0.77,7379.9,referral,Fidelity National,Rocket Mortgage,Chicago Title Escrow,False
DEAL-02274,PRP-02274,AGT-0182,AGT-0406,OFF-011,listing,closed,2025-06-06,2025-08-31,2025-10-03,,,568707.76,0.0475,0.75,20260.21,zillow,Stewart Title,Rocket Mortgage,In-House Escrow,False
DEAL-02275,PRP-02275,AGT-0273,AGT-0462,OFF-011,buyer,financing,2025-12-04,2026-01-14,,,,450724.87,0.0529,0.77,,referral,First American Title,Bank of America,In-House Escrow,False
DEAL-02276,PRP-02276,AGT-0334,AGT-0114,OFF-017,listing,closed,2025-01-06,2025-01-20,2025-02-07,,,515880.56,0.0511,0.63,16607.74,referral,Fidelity National,Rocket Mortgage,Chicago Title Escrow,False
DEAL-02277,PRP-02277,AGT-0468,AGT-0346,OFF-019,buyer,closed,2024-07-20,2024-09-27,2024-10-24,,,193061.21,0.0541,0.73,7624.57,social_media,Fidelity National,US Bank,Old Republic Escrow,False
DEAL-02278,PRP-02278,AGT-0077,AGT-0475,OFF-024,listing,pending_close,2025-10-02,2025-11-20,,,,326642.8,0.0462,0.74,,open_house,First American Title,Wells Fargo,Old Republic Escrow,False
DEAL-02279,PRP-02279,AGT-0197,AGT-0092,OFF-001,dual,closed,2025-10-20,2026-01-08,2026-01-28,,,306832.56,0.0538,0.6,9904.56,realtor_com,Stewart Title,Chase,Old Republic Escrow,False
DEAL-02280,PRP-02280,AGT-0311,AGT-0110,OFF-009,buyer,closed,2024-07-29,2024-08-26,2024-09-23,,,372614.55,0.0498,0.78,14473.84,past_client,Fidelity National,Chase,Chicago Title Escrow,False
DEAL-02281,PRP-02281,AGT-0150,AGT-0031,OFF-004,dual,closed,2026-02-20,2026-04-21,2026-06-04,,,238860.7,0.0552,0.67,8834.02,past_client,Stewart Title,Chase,Old Republic Escrow,False
DEAL-02282,PRP-02282,AGT-0263,AGT-0001,OFF-003,listing,closed,2025-07-08,2025-07-30,2025-09-03,,,324095.28,0.0454,0.65,9564.05,realtor_com,Stewart Title,Cash / Unknown,In-House Escrow,True
DEAL-02283,PRP-02283,AGT-0285,AGT-0239,OFF-015,dual,closed,2025-05-21,2025-07-17,2025-08-17,,,511233.88,0.061,0.7,21829.69,sign_call,In-House Title,Cash / Unknown,In-House Escrow,False
DEAL-02284,PRP-02284,AGT-0453,AGT-0035,OFF-021,buyer,closed,2024-07-25,2024-09-29,2024-10-21,,,342781.89,0.0476,0.78,12726.81,open_house,Stewart Title,Cash / Unknown,In-House Escrow,False
DEAL-02285,PRP-02285,AGT-0273,AGT-0432,OFF-011,listing,closed,2024-10-31,2024-12-06,2025-01-28,,,614701.38,0.0482,0.8,23702.89,sign_call,First American Title,Cash / Unknown,In-House Escrow,False
DEAL-02286,PRP-02286,AGT-0007,AGT-0281,OFF-010,buyer,closed,2026-02-20,2026-05-15,2026-06-29,,,880237.41,0.0451,0.72,28583.07,referral,Fidelity National,Rocket Mortgage,In-House Escrow,False
DEAL-02287,PRP-02287,AGT-0350,AGT-0033,OFF-001,buyer,under_contract,2025-09-13,2025-11-16,,,,289903.39,0.05,0.87,,realtor_com,Stewart Title,Cash / Unknown,In-House Escrow,False
DEAL-02288,PRP-02288,AGT-0411,AGT-0343,OFF-025,listing,closed,2026-02-20,2026-03-17,2026-04-17,,,222733.79,0.0568,0.72,9108.92,open_house,First American Title,Bank of America,Chicago Title Escrow,False
DEAL-02289,PRP-02289,AGT-0428,AGT-0353,OFF-012,buyer,closed,2025-04-20,2025-06-28,2025-07-30,,,427530.53,0.06,0.8,20521.47,past_client,In-House Title,Rocket Mortgage,Old Republic Escrow,True
DEAL-02290,PRP-02290,AGT-0372,AGT-0359,OFF-004,listing,under_contract,2025-08-07,2025-09-13,,,,301476.23,0.0636,0.61,,sign_call,In-House Title,Rocket Mortgage,In-House Escrow,True
DEAL-02291,PRP-02291,AGT-0210,AGT-0387,OFF-025,buyer,closed,2026-02-20,2026-03-27,2026-05-01,,,1060844.96,0.0574,0.67,40797.98,realtor_com,First American Title,Cash / Unknown,Chicago Title Escrow,False
DEAL-02292,PRP-02292,AGT-0099,AGT-0227,OFF-003,listing,closed,2024-02-13,2024-04-11,2024-05-09,,,229375.29,0.0478,0.72,7894.18,brokerage_lead,First American Title,Cash / Unknown,In-House Escrow,False
DEAL-02293,PRP-02293,AGT-0117,AGT-0498,OFF-006,listing,inspection,2024-03-14,2024-03-23,,,,254439.37,0.0532,0.78,,open_house,First American Title,Wells Fargo,In-House Escrow,False
DEAL-02294,PRP-02294,AGT-0467,AGT-0008,OFF-003,dual,closed,2025-03-27,2025-05-05,2025-05-27,,,216531.09,0.0583,0.76,9594.06,sphere,First American Title,US Bank,Chicago Title Escrow,True
DEAL-02295,PRP-02295,AGT-0015,AGT-0453,OFF-019,buyer,appraisal,2025-09-15,2025-10-29,,,,364132.55,0.0639,0.6,,social_media,Stewart Title,Rocket Mortgage,Old Republic Escrow,False
DEAL-02296,PRP-02296,AGT-0288,AGT-0271,OFF-011,buyer,cancelled,2026-02-20,2026-03-26,,2026-05-09,Inspection,,0.0515,0.69,,open_house,Fidelity National,Bank of America,Chicago Title Escrow,False
DEAL-02297,PRP-02297,AGT-0121,AGT-0064,OFF-015,listing,closed,2025-08-28,2025-09-11,2025-10-05,,,228859.87,0.0477,0.78,8514.96,past_client,In-House Title,Chase,Old Republic Escrow,False
DEAL-02298,PRP-02298,AGT-0390,AGT-0125,OFF-002,buyer,listed,2025-11-19,,,,,,0.0569,0.8,,sphere,Stewart Title,Rocket Mortgage,Old Republic Escrow,False
DEAL-02299,PRP-02299,AGT-0303,AGT-0335,OFF-021,buyer,inspection,2024-09-07,2024-12-01,,,,361506.87,0.0555,0.68,,realtor_com,In-House Title,Cash / Unknown,Chicago Title Escrow,True
DEAL-02300,PRP-02300,AGT-0060,AGT-0467,OFF-005,buyer,cancelled,2024-04-05,2024-06-18,,2024-07-30,Financing,,0.0558,0.76,,social_media,In-House Title,US Bank,In-House Escrow,True
DEAL-02301,PRP-02301,AGT-0110,AGT-0002,OFF-009,listing,closed,2026-02-20,2026-03-20,2026-04-19,,,283599.74,0.046,0.78,10175.56,zillow,First American Title,Cash / Unknown,In-House Escrow,False
DEAL-02302,PRP-02302,AGT-0466,AGT-0324,OFF-008,listing,closed,2024-05-22,2024-06-11,2024-07-04,,,538292.04,0.0625,0.71,23886.71,past_client,Stewart Title,Wells Fargo,In-House Escrow,False
DEAL-02303,PRP-02303,AGT-0053,AGT-0227,OFF-007,buyer,closed,2025-05-10,2025-06-25,2025-07-11,,,128210.51,0.0566,0.67,4862.0,past_client,First American Title,Cash / Unknown,In-House Escrow,True
DEAL-02304,PRP-02304,AGT-0047,AGT-0309,OFF-024,buyer,inspection,2026-02-20,2026-03-24,,,,179167.29,0.0563,0.72,,realtor_com,In-House Title,Wells Fargo,Old Republic Escrow,False
DEAL-02305,PRP-02305,AGT-0053,AGT-0474,OFF-007,dual,closed,2024-06-12,2024-07-24,2024-09-03,,,283781.94,0.0514,0.7,10210.47,open_house,In-House Title,Wells Fargo,Chicago Title Escrow,True
DEAL-02306,PRP-02306,AGT-0391,AGT-0448,OFF-003,dual,closed,2026-02-20,2026-05-13,2026-06-23,,,313920.54,0.057,0.72,12883.3,past_client,In-House Title,Cash / Unknown,In-House Escrow,False
DEAL-02307,PRP-02307,AGT-0191,AGT-0070,OFF-002,listing,cancelled,2025-09-21,2025-10-07,,2025-11-23,Appraisal,,0.0487,0.7,,sign_call,First American Title,US Bank,In-House Escrow,False
DEAL-02308,PRP-02308,AGT-0173,AGT-0491,OFF-009,listing,under_contract,2025-11-06,2025-12-11,,,,872268.38,0.0457,0.65,,past_client,In-House Title,Chase,Chicago Title Escrow,True
DEAL-02309,PRP-02309,AGT-0152,AGT-0454,OFF-013,listing,closed,2024-01-17,2024-02-21,2024-03-25,,,318777.64,0.0512,0.68,11098.56,open_house,First American Title,Wells Fargo,In-House Escrow,False
DEAL-02310,PRP-02310,AGT-0263,AGT-0226,OFF-003,buyer,cancelled,2025-03-31,2025-04-21,,2025-06-14,Inspection,,0.0593,0.78,,zillow,In-House Title,Cash / Unknown,Chicago Title Escrow,False
DEAL-02311,PRP-02311,AGT-0040,AGT-0334,OFF-018,listing,closed,2026-02-20,2026-04-20,2026-05-17,,,178262.95,0.053,0.72,6802.51,zillow,In-House Title,Chase,Chicago Title Escrow,True
DEAL-02312,PRP-02312,AGT-0353,AGT-0135,OFF-007,listing,closed,2024-05-12,2024-06-07,2024-07-16,,,363750.17,0.0496,0.8,14433.61,realtor_com,First American Title,Bank of America,Old Republic Escrow,False
DEAL-02313,PRP-02313,AGT-0217,AGT-0468,OFF-018,listing,pending_close,2025-08-13,2025-08-23,,,,712073.54,0.0591,0.77,,sign_call,First American Title,Chase,Chicago Title Escrow,True
DEAL-02314,PRP-02314,AGT-0413,AGT-0286,OFF-003,dual,closed,2024-06-24,2024-08-22,2024-09-14,,,292479.51,0.0593,0.66,11447.06,social_media,In-House Title,Bank of America,Chicago Title Escrow,True
DEAL-02315,PRP-02315,AGT-0202,AGT-0334,OFF-025,dual,closed,2025-09-17,2025-10-09,2025-12-01,,,302809.32,0.0551,0.79,13180.99,sphere,In-House Title,Rocket Mortgage,In-House Escrow,False
DEAL-02316,PRP-02316,AGT-0463,AGT-0414,OFF-007,dual,closed,2026-02-20,2026-03-16,2026-04-09,,,412326.91,0.0455,0.69,12945.0,referral,Fidelity National,Bank of America,In-House Escrow,True
DEAL-02317,PRP-02317,AGT-0212,AGT-0197,OFF-008,dual,closed,2025-05-20,2025-06-24,2025-07-23,,,388913.73,0.0621,0.6,14490.93,open_house,Fidelity National,US Bank,In-House Escrow,False
DEAL-02318,PRP-02318,AGT-0212,AGT-0007,OFF-008,dual,closed,2024-02-18,2024-03-20,2024-05-03,,,451717.77,0.0633,0.6,17156.24,social_media,Stewart Title,Chase,In-House Escrow,True
DEAL-02319,PRP-02319,AGT-0387,AGT-0441,OFF-019,buyer,closed,2026-01-16,2026-03-26,2026-04-30,,,337888.58,0.0517,0.73,12752.25,open_house,Fidelity National,Bank of America,Chicago Title Escrow,False
DEAL-02320,PRP-02320,AGT-0372,AGT-0148,OFF-004,listing,closed,2024-12-10,2024-12-27,2025-01-15,,,165339.59,0.0634,0.61,6394.34,social_media,In-House Title,Bank of America,Chicago Title Escrow,False
DEAL-02321,PRP-02321,AGT-0330,AGT-0435,OFF-017,buyer,appraisal,2024-02-14,2024-05-09,,,,209377.4,0.0571,0.69,,open_house,Stewart Title,Cash / Unknown,Old Republic Escrow,False
DEAL-02322,PRP-02322,AGT-0134,AGT-0160,OFF-005,dual,closed,2025-01-15,2025-04-14,2025-05-26,,,284436.63,0.0456,0.68,8819.81,past_client,Stewart Title,Chase,In-House Escrow,False
DEAL-02323,PRP-02323,AGT-0196,AGT-0477,OFF-009,listing,closed,2025-11-29,2026-01-03,2026-02-12,,,333577.73,0.0515,0.63,10822.93,sphere,Fidelity National,US Bank,Chicago Title Escrow,False
DEAL-02324,PRP-02324,AGT-0329,AGT-0040,OFF-014,dual,closed,2026-02-20,2026-04-20,2026-05-29,,,257056.3,0.0466,0.62,7426.87,past_client,In-House Title,Rocket Mortgage,Old Republic Escrow,True
DEAL-02325,PRP-02325,AGT-0182,AGT-0159,OFF-011,listing,closed,2024-07-28,2024-08-19,2024-10-02,,,402012.53,0.0632,0.75,19055.39,zillow,First American Title,Rocket Mortgage,In-House Escrow,True
DEAL-02326,PRP-02326,AGT-0448,AGT-0197,OFF-004,listing,closed,2025-10-09,2025-12-31,2026-02-11,,,452716.96,0.0508,0.63,14488.75,sphere,In-House Title,Cash / Unknown,Chicago Title Escrow,True
DEAL-02327,PRP-02327,AGT-0167,AGT-0049,OFF-012,listing,closed,2026-02-20,2026-05-05,2026-06-11,,,243936.48,0.0578,0.66,9305.69,brokerage_lead,In-House Title,Chase,Old Republic Escrow,True
DEAL-02328,PRP-02328,AGT-0142,AGT-0097,OFF-008,buyer,cancelled,2026-02-20,2026-04-03,,2026-04-10,Title,,0.0527,0.71,,open_house,In-House Title,Wells Fargo,In-House Escrow,False
DEAL-02329,PRP-02329,AGT-0272,AGT-0338,OFF-009,buyer,closed,2024-03-09,2024-04-05,2024-05-16,,,603094.75,0.0549,0.69,22845.83,referral,Stewart Title,Cash / Unknown,Chicago Title Escrow,False
DEAL-02330,PRP-02330,AGT-0323,AGT-0247,OFF-001,dual,cancelled,2025-03-19,2025-04-07,,2025-04-14,Title,,0.0566,0.65,,open_house,In-House Title,Bank of America,Chicago Title Escrow,False
DEAL-02331,PRP-02331,AGT-0062,AGT-0109,OFF-003,buyer,closed,2026-02-20,2026-05-15,2026-06-13,,,322415.83,0.0648,0.7,14624.78,past_client,In-House Title,Cash / Unknown,Old Republic Escrow,True
DEAL-02332,PRP-02332,AGT-0348,AGT-0241,OFF-005,dual,closed,2025-04-13,2025-06-08,2025-07-27,,,361626.5,0.0548,0.79,15655.53,brokerage_lead,In-House Title,Cash / Unknown,In-House Escrow,True
DEAL-02333,PRP-02333,AGT-0187,AGT-0143,OFF-011,listing,closed,2024-07-07,2024-08-27,2024-10-08,,,284892.57,0.0627,0.69,12325.31,social_media,In-House Title,Cash / Unknown,Chicago Title Escrow,False
DEAL-02334,PRP-02334,AGT-0085,AGT-0376,OFF-011,buyer,closed,2024-08-30,2024-09-28,2024-11-04,,,304430.68,0.0505,0.87,13375.16,past_client,First American Title,Cash / Unknown,In-House Escrow,True
DEAL-02335,PRP-02335,AGT-0395,AGT-0161,OFF-017,buyer,closed,2025-07-26,2025-09-08,2025-11-05,,,257482.56,0.0528,0.75,10196.31,realtor_com,In-House Title,Cash / Unknown,In-House Escrow,False
DEAL-02336,PRP-02336,AGT-0379,AGT-0430,OFF-007,listing,closed,2024-10-23,2024-11-02,2024-11-28,,,231210.92,0.0594,0.8,10987.14,referral,Fidelity National,Chase,In-House Escrow,False
DEAL-02337,PRP-02337,AGT-0372,AGT-0012,OFF-004,buyer,inspection,2025-06-21,2025-09-19,,,,362929.75,0.046,0.72,,past_client,Stewart Title,US Bank,Old Republic Escrow,True
DEAL-02338,PRP-02338,AGT-0085,AGT-0277,OFF-011,listing,closed,2026-02-20,2026-05-04,2026-05-30,,,510582.02,0.0534,0.74,20176.16,open_house,In-House Title,Chase,Chicago Title Escrow,False
DEAL-02339,PRP-02339,AGT-0088,AGT-0279,OFF-012,dual,title,2025-05-05,2025-05-30,,,,586761.78,0.0643,0.79,,sphere,In-House Title,Cash / Unknown,Chicago Title Escrow,False
DEAL-02340,PRP-02340,AGT-0460,AGT-0436,OFF-009,buyer,closed,2025-01-28,2025-03-02,2025-04-11,,,373835.99,0.047,0.76,13353.42,realtor_com,Fidelity National,Cash / Unknown,Old Republic Escrow,False
DEAL-02341,PRP-02341,AGT-0064,AGT-0022,OFF-001,buyer,under_contract,2024-08-28,2024-10-04,,,,346187.54,0.0532,0.68,,open_house,In-House Title,Rocket Mortgage,In-House Escrow,True
DEAL-02342,PRP-02342,AGT-0079,AGT-0131,OFF-003,dual,closed,2026-02-20,2026-05-05,2026-05-31,,,365007.93,0.0634,0.74,17124.71,sign_call,In-House Title,US Bank,Chicago Title Escrow,False
DEAL-02343,PRP-02343,AGT-0279,AGT-0095,OFF-020,buyer,closed,2025-02-20,2025-03-18,2025-05-08,,,332659.18,0.0507,0.68,11468.76,zillow,Stewart Title,US Bank,Chicago Title Escrow,False
