client_id,type
CLT-05172,seller
CLT-05173,buyer
CLT-05174,buyer
CLT-05175,buyer
CLT-05176,buyer
CLT-05177,buyer
CLT-05178,seller
CLT-05179,seller
CLT-05180,seller
CLT-05181,seller
CLT-05182,seller
CLT-05183,seller
CLT-05184,buyer
CLT-05185,seller
CLT-05186,seller
CLT-05187,buyer
CLT-05188,seller
CLT-05189,seller
CLT-05190,seller
CLT-05191,buyer
CLT-05192,seller
CLT-05193,seller
CLT-05194,seller
CLT-05195,seller
CLT-05196,seller
CLT-05197,buyer
CLT-05198,buyer
CLT-05199,seller
CLT-05200,buyer
CLT-05201,seller
CLT-05202,buyer
CLT-05203,buyer
CLT-05204,seller
CLT-05205,buyer
CLT-05206,buyer
CLT-05207,seller
CLT-05208,seller
CLT-05209,seller
CLT-05210,buyer
CLT-05211,seller
CLT-05212,seller
CLT-05213,seller
CLT-05214,buyer
CLT-05215,seller
CLT-05216,buyer
CLT-05217,seller
CLT-05218,buyer
CLT-05219,seller
CLT-05220,seller
CLT-05221,buyer
CLT-05222,seller
CLT-05223,seller
CLT-05224,buyer
CLT-05225,seller
CLT-05226,seller
CLT-05227,buyer
CLT-05228,buyer
CLT-05229,seller
CLT-05230,seller
CLT-05231,buyer
CLT-05232,seller
CLT-05233,seller
CLT-05234,buyer
CLT-05235,seller
CLT-05236,buyer
CLT-05237,buyer
CLT-05238,seller
CLT-05239,buyer
CLT-05240,seller
CLT-05241,seller
CLT-05242,buyer
CLT-05243,buyer
CLT-05244,buyer
CLT-05245,buyer
CLT-05246,buyer
CLT-05247,buyer
CLT-05248,buyer
CLT-05249,seller
CLT-05250,seller
CLT-05251,seller
CLT-05252,buyer
CLT-05253,buyer
CLT-05254,seller
CLT-05255,buyer
CLT-05256,buyer
CLT-05257,buyer
CLT-05258,buyer
CLT-05259,buyer
CLT-05260,buyer
CLT-05261,buyer
CLT-05262,seller
CLT-05263,seller
CLT-05264,buyer
CLT-05265,buyer
CLT-05266,buyer
CLT-05267,seller
CLT-05268,seller
CLT-05269,buyer
CLT-05270,seller
CLT-05271,seller
CLT-05272,buyer
CLT-05273,seller
CLT-05274,seller
CLT-05275,seller
CLT-05276,buyer
CLT-05277,buyer
CLT-05278,seller
CLT-05279,buyer
CLT-05280,seller
CLT-05281,buyer
CLT-05282,buyer
CLT-05283,buyer
CLT-05284,buyer
CLT-05285,buyer
CLT-05286,seller
CLT-05287,seller
CLT-05288,buyer
CLT-05289,seller
CLT-05290,buyer
CLT-05291,seller
CLT-05292,seller
CLT-05293,seller
CLT-05294,seller
CLT-05295,seller
CLT-05296,buyer
CLT-05297,buyer
CLT-05298,seller
CLT-05299,buyer
CLT-05300,seller
CLT-05301,seller
CLT-05302,seller
CLT-05303,seller
CLT-05304,seller
CLT-05305,seller
CLT-05306,seller
CLT-05307,seller
CLT-05308,buyer
CLT-05309,seller
CLT-05310,buyer
CLT-05311,buyer
CLT-05312,seller
CLT-05313,buyer
CLT-05314,seller
CLT-05315,buyer
CLT-05316,buyer
CLT-05317,buyer
CLT-05318,buyer
CLT-05319,seller
CLT-05320,seller
CLT-05321,seller
CLT-05322,seller
CLT-05323,buyer
CLT-05324,buyer
CLT-05325,seller
CLT-05326,buyer
CLT-05327,buyer
CLT-05328,seller
CLT-05329,buyer
CLT-05330,buyer
CLT-05331,seller
CLT-05332,buyer
CLT-05333,buyer
CLT-05334,seller
CLT-05335,buyer
CLT-05336,buyer
CLT-05337,seller
CLT-05338,seller
CLT-05339,buyer
CLT-05340,seller
CLT-05341,seller
CLT-05342,buyer
CLT-05343,seller
CLT-05344,buyer
CLT-05345,seller
CLT-05346,seller
CLT-05347,seller
CLT-05348,buyer
CLT-05349,seller
CLT-05350,seller
CLT-05351,buyer
CLT-05352,buyer
CLT-05353,seller
CLT-05354,seller
CLT-05355,seller
CLT-05356,seller
CLT-05357,buyer
CLT-05358,seller
CLT-05359,buyer
CLT-05360,seller
CLT-05361,seller
CLT-05362,buyer
CLT-05363,seller
CLT-05364,seller
CLT-05365,seller
CLT-05366,seller
CLT-05367,seller
CLT-05368,buyer
CLT-05369,seller
CLT-05370,buyer
CLT-05371,seller
CLT-05372,seller
CLT-05373,seller
CLT-05374,seller
CLT-05375,buyer
CLT-05376,seller
CLT-05377,seller
CLT-05378,seller
CLT-05379,buyer
CLT-05380,buyer
CLT-05381,buyer
CLT-05382,seller
CLT-05383,seller
CLT-05384,buyer
CLT-05385,seller
CLT-05386,seller
CLT-05387,buyer
CLT-05388,buyer
CLT-05389,buyer
CLT-05390,buyer
CLT-05391,seller
CLT-05392,buyer
CLT-05393,seller
CLT-05394,buyer
CLT-05395,buyer
CLT-05396,buyer
CLT-05397,buyer
CLT-05398,seller
CLT-05399,seller
CLT-05400,buyer
CLT-05401,seller
CLT-05402,seller
CLT-05403,buyer
CLT-05404,seller
CLT-05405,seller
CLT-05406,buyer
CLT-05407,seller
CLT-05408,seller
CLT-05409,seller
CLT-05410,seller
CLT-05411,buyer
CLT-05412,seller
CLT-05413,buyer
CLT-05414,buyer
CLT-05415,buyer
CLT-05416,buyer
CLT-05417,seller
CLT-05418,buyer
CLT-05419,buyer
CLT-05420,buyer
CLT-05421,buyer
CLT-05422,buyer
CLT-05423,seller
CLT-05424,seller
CLT-05425,seller
CLT-05426,seller
CLT-05427,buyer
CLT-05428,buyer
CLT-05429,seller
CLT-05430,buyer
CLT-05431,buyer
CLT-05432,buyer
CLT-05433,seller
CLT-05434,buyer
CLT-05435,seller
CLT-05436,seller
CLT-05437,seller
CLT-05438,buyer
CLT-05439,seller
CLT-05440,seller
CLT-05441,buyer
CLT-05442,seller
CLT-05443,buyer
CLT-05444,seller
CLT-05445,seller
CLT-05446,seller
CLT-05447,buyer
CLT-05448,seller
CLT-05449,buyer
CLT-05450,seller
CLT-05451,buyer
CLT-05452,buyer
CLT-05453,seller
CLT-05454,seller
CLT-05455,buyer
CLT-05456,buyer
CLT-05457,seller
CLT-05458,seller
CLT-05459,seller
CLT-05460,buyer
CLT-05461,buyer
CLT-05462,seller
CLT-05463,buyer
CLT-05464,seller
CLT-05465,buyer
CLT-05466,buyer
CLT-05467,seller
CLT-05468,seller
CLT-05469,buyer
CLT-05470,seller
CLT-05471,buyer
CLT-05472,buyer
CLT-05473,buyer
CLT-05474,buyer
CLT-05475,buyer
CLT-05476,buyer
CLT-05477,buyer
CLT-05478,buyer
CLT-05479,buyer
CLT-05480,seller
CLT-05481,buyer
CLT-05482,seller
CLT-05483,seller
CLT-05484,seller
CLT-05485,buyer
CLT-05486,seller
CLT-05487,seller
CLT-05488,buyer
CLT-05489,seller
CLT-05490,seller
CLT-05491,buyer
CLT-05492,seller
CLT-05493,seller
CLT-05494,seller
CLT-05495,seller
CLT-05496,buyer
CLT-05497,seller
CLT-05498,buyer
CLT-05499,buyer
CLT-05500,buyer
CLT-05501,seller
CLT-05502,buyer
CLT-05503,seller
CLT-05504,buyer
CLT-05505,buyer
CLT-05506,seller
CLT-05507,seller
CLT-05508,seller
CLT-05509,buyer
CLT-05510,seller
CLT-05511,buyer
CLT-05512,buyer
CLT-05513,seller
CLT-05514,buyer
CLT-05515,seller
CLT-05516,seller
CLT-05517,buyer
CLT-05518,buyer
CLT-05519,seller
CLT-05520,seller
CLT-05521,buyer
CLT-05522,seller
CLT-05523,buyer
CLT-05524,seller
CLT-05525,buyer
CLT-05526,seller
CLT-05527,seller
CLT-05528,seller
CLT-05529,buyer
CLT-05530,buyer
CLT-05531,seller
CLT-05532,seller
CLT-05533,seller
CLT-05534,seller
CLT-05535,buyer
CLT-05536,seller
CLT-05537,seller
CLT-05538,buyer
CLT-05539,buyer
CLT-05540,buyer
CLT-05541,seller
CLT-05542,buyer
CLT-05543,seller
CLT-05544,seller
CLT-05545,seller
CLT-05546,buyer
CLT-05547,seller
CLT-05548,buyer
CLT-05549,seller
CLT-05550,buyer
CLT-05551,seller
CLT-05552,seller
CLT-05553,buyer
CLT-05554,seller
CLT-05555,seller
CLT-05556,seller
CLT-05557,buyer
CLT-05558,seller
CLT-05559,buyer
CLT-05560,seller
CLT-05561,seller
CLT-05562,buyer
CLT-05563,seller
CLT-05564,seller
CLT-05565,buyer
CLT-05566,seller
CLT-05567,buyer
CLT-05568,buyer
CLT-05569,buyer
CLT-05570,buyer
CLT-05571,seller
CLT-05572,buyer
CLT-05573,seller
CLT-05574,buyer
CLT-05575,buyer
CLT-05576,seller
CLT-05577,seller
CLT-05578,buyer
CLT-05579,seller
CLT-05580,seller
CLT-05581,seller
CLT-05582,buyer
CLT-05583,buyer
CLT-05584,buyer
CLT-05585,seller
CLT-05586,buyer
CLT-05587,seller
CLT-05588,buyer
CLT-05589,seller
CLT-05590,seller
CLT-05591,buyer
CLT-05592,buyer
CLT-05593,buyer
CLT-05594,buyer
CLT-05595,buyer
CLT-05596,buyer
CLT-05597,buyer
CLT-05598,seller
CLT-05599,buyer
CLT-05600,seller
CLT-05601,buyer
CLT-05602,seller
CLT-05603,buyer
CLT-05604,seller
CLT-05605,seller
CLT-05606,buyer
CLT-05607,buyer
CLT-05608,seller
CLT-05609,seller
CLT-05610,buyer
CLT-05611,buyer
CLT-05612,seller
CLT-05613,buyer
CLT-05614,seller
CLT-05615,seller
CLT-05616,buyer
CLT-05617,seller
CLT-05618,seller
CLT-05619,seller
CLT-05620,buyer
CLT-05621,buyer
CLT-05622,seller
CLT-05623,seller
CLT-05624,buyer
CLT-05625,buyer
CLT-05626,seller
CLT-05627,seller
CLT-05628,seller
CLT-05629,buyer
CLT-05630,seller
CLT-05631,seller
CLT-05632,seller
CLT-05633,buyer
CLT-05634,seller
CLT-05635,seller
CLT-05636,seller
CLT-05637,buyer
CLT-05638,seller
CLT-05639,seller
CLT-05640,seller
CLT-05641,buyer
CLT-05642,buyer
CLT-05643,buyer
CLT-05644,seller
CLT-05645,seller
CLT-05646,buyer
CLT-05647,buyer
CLT-05648,seller
CLT-05649,seller
CLT-05650,seller
CLT-05651,seller
CLT-05652,seller
CLT-05653,seller
CLT-05654,buyer
CLT-05655,seller
CLT-05656,buyer
CLT-05657,seller
CLT-05658,buyer
CLT-05659,buyer
CLT-05660,buyer
CLT-05661,buyer
CLT-05662,buyer
CLT-05663,buyer
CLT-05664,seller
CLT-05665,buyer
CLT-05666,buyer
CLT-05667,buyer
CLT-05668,seller
CLT-05669,seller
CLT-05670,seller
CLT-05671,buyer
CLT-05672,buyer
CLT-05673,buyer
CLT-05674,seller
CLT-05675,buyer
CLT-05676,seller
CLT-05677,buyer
CLT-05678,seller
CLT-05679,seller
CLT-05680,buyer
CLT-05681,buyer
CLT-05682,buyer
CLT-05683,seller
CLT-05684,seller
CLT-05685,seller
CLT-05686,buyer
CLT-05687,buyer
CLT-05688,seller
CLT-05689,buyer
CLT-05690,buyer
CLT-05691,seller
CLT-05692,seller
CLT-05693,seller
CLT-05694,seller
CLT-05695,seller
CLT-05696,seller
CLT-05697,seller
CLT-05698,seller
CLT-05699,buyer
CLT-05700,buyer
CLT-05701,seller
CLT-05702,buyer
CLT-05703,seller
CLT-05704,buyer
CLT-05705,seller
CLT-05706,seller
CLT-05707,buyer
CLT-05708,seller
CLT-05709,buyer
CLT-05710,buyer
CLT-05711,buyer
CLT-05712,buyer
CLT-05713,seller
CLT-05714,buyer
CLT-05715,seller
CLT-05716,seller
CLT-05717,seller
CLT-05718,seller
CLT-05719,seller
CLT-05720,seller
CLT-05721,seller
CLT-05722,buyer
CLT-05723,seller
CLT-05724,buyer
CLT-05725,buyer
CLT-05726,seller
CLT-05727,seller
CLT-05728,buyer
CLT-05729,seller
CLT-05730,buyer
CLT-05731,seller
CLT-05732,buyer
CLT-05733,seller
CLT-05734,buyer
CLT-05735,buyer
CLT-05736,seller
CLT-05737,seller
CLT-05738,buyer
CLT-05739,seller
CLT-05740,seller
CLT-05741,buyer
CLT-05742,buyer
CLT-05743,buyer
CLT-05744,buyer
CLT-05745,seller
CLT-05746,buyer
CLT-05747,seller
CLT-05748,seller
CLT-05749,buyer
CLT-05750,buyer
CLT-05751,seller
CLT-05752,seller
CLT-05753,buyer
CLT-05754,seller
CLT-05755,seller
CLT-05756,buyer
CLT-05757,buyer
CLT-05758,buyer
CLT-05759,buyer
CLT-05760,buyer
CLT-05761,buyer
CLT-05762,buyer
CLT-05763,seller
CLT-05764,seller
CLT-05765,buyer
CLT-05766,buyer
CLT-05767,buyer
CLT-05768,seller
CLT-05769,buyer
CLT-05770,seller
CLT-05771,buyer
CLT-05772,buyer
CLT-05773,seller
CLT-05774,buyer
CLT-05775,buyer
CLT-05776,buyer
CLT-05777,seller
CLT-05778,buyer
CLT-05779,seller
CLT-05780,buyer
CLT-05781,buyer
CLT-05782,buyer
CLT-05783,seller
CLT-05784,buyer
CLT-05785,buyer
CLT-05786,seller
CLT-05787,buyer
CLT-05788,seller
CLT-05789,seller
CLT-05790,buyer
CLT-05791,buyer
CLT-05792,buyer
CLT-05793,buyer
CLT-05794,buyer
CLT-05795,seller
CLT-05796,buyer
CLT-05797,buyer
CLT-05798,seller
CLT-05799,seller
CLT-05800,buyer
CLT-05801,seller
CLT-05802,buyer
CLT-05803,seller
CLT-05804,buyer
CLT-05805,buyer
CLT-05806,buyer
CLT-05807,buyer
CLT-05808,seller
CLT-05809,seller
CLT-05810,seller
CLT-05811,buyer
CLT-05812,buyer
CLT-05813,seller
CLT-05814,seller
CLT-05815,seller
CLT-05816,buyer
CLT-05817,buyer
CLT-05818,buyer
CLT-05819,buyer
CLT-05820,buyer
CLT-05821,buyer
CLT-05822,buyer
CLT-05823,buyer
CLT-05824,seller
CLT-05825,buyer
CLT-05826,seller
CLT-05827,buyer
CLT-05828,buyer
CLT-05829,buyer
CLT-05830,buyer
CLT-05831,seller
CLT-05832,seller
CLT-05833,seller
CLT-05834,buyer
CLT-05835,buyer
CLT-05836,seller
CLT-05837,seller
CLT-05838,seller
CLT-05839,seller
CLT-05840,buyer
CLT-05841,seller
CLT-05842,seller
CLT-05843,seller
CLT-05844,seller
CLT-05845,seller
CLT-05846,buyer
CLT-05847,seller
CLT-05848,buyer
CLT-05849,seller
CLT-05850,buyer
CLT-05851,seller
CLT-05852,buyer
CLT-05853,seller
CLT-05854,seller
CLT-05855,seller
CLT-05856,buyer
CLT-05857,buyer
CLT-05858,seller
CLT-05859,seller
CLT-05860,buyer
CLT-05861,seller
CLT-05862,buyer
CLT-05863,buyer
CLT-05864,seller
CLT-05865,seller
CLT-05866,buyer
CLT-05867,seller
CLT-05868,seller
CLT-05869,buyer
CLT-05870,seller
CLT-05871,seller
CLT-05872,seller
CLT-05873,buyer
CLT-05874,buyer
CLT-05875,seller
CLT-05876,buyer
CLT-05877,buyer
CLT-05878,buyer
CLT-05879,seller
CLT-05880,seller
CLT-05881,seller
CLT-05882,seller
CLT-05883,buyer
CLT-05884,buyer
CLT-05885,buyer
CLT-05886,seller
CLT-05887,buyer
CLT-05888,seller
CLT-05889,seller
CLT-05890,buyer
CLT-05891,buyer
CLT-05892,buyer
CLT-05893,buyer
CLT-05894,buyer
CLT-05895,buyer
CLT-05896,seller
CLT-05897,seller
CLT-05898,buyer
CLT-05899,buyer
CLT-05900,buyer
CLT-05901,buyer
CLT-05902,buyer
CLT-05903,seller
CLT-05904,buyer
CLT-05905,seller
CLT-05906,buyer
CLT-05907,buyer
CLT-05908,seller
CLT-05909,buyer
CLT-05910,buyer
CLT-05911,seller
CLT-05912,seller
CLT-05913,seller
CLT-05914,buyer
CLT-05915,buyer
CLT-05916,buyer
CLT-05917,buyer
CLT-05918,buyer
CLT-05919,buyer
CLT-05920,seller
CLT-05921,buyer
CLT-05922,seller
CLT-05923,buyer
CLT-05924,buyer
CLT-05925,buyer
CLT-05926,buyer
CLT-05927,seller
CLT-05928,buyer
CLT-05929,seller
CLT-05930,buyer
CLT-05931,seller
CLT-05932,buyer
CLT-05933,seller
CLT-05934,buyer
CLT-05935,seller
CLT-05936,seller
CLT-05937,buyer
CLT-05938,buyer
CLT-05939,seller
CLT-05940,buyer
CLT-05941,buyer
CLT-05942,seller
CLT-05943,seller
CLT-05944,buyer
CLT-05945,buyer
CLT-05946,buyer
CLT-05947,buyer
CLT-05948,seller
CLT-05949,seller
CLT-05950,seller
CLT-05951,seller
CLT-05952,seller
CLT-05953,seller
CLT-05954,buyer
CLT-05955,seller
CLT-05956,buyer
CLT-05957,buyer
CLT-05958,buyer
CLT-05959,buyer
CLT-05960,seller
CLT-05961,buyer
CLT-05962,buyer
CLT-05963,buyer
CLT-05964,seller
CLT-05965,buyer
CLT-05966,buyer
CLT-05967,seller
CLT-05968,buyer
CLT-05969,seller
CLT-05970,buyer
CLT-05971,seller
CLT-05972,buyer
CLT-05973,buyer
CLT-05974,seller
CLT-05975,seller
CLT-05976,buyer
CLT-05977,buyer
CLT-05978,seller
CLT-05979,seller
CLT-05980,seller
CLT-05981,buyer
CLT-05982,buyer
CLT-05983,buyer
CLT-05984,buyer
CLT-05985,buyer
CLT-05986,buyer
CLT-05987,seller
CLT-05988,buyer
CLT-05989,seller
CLT-05990,buyer
CLT-05991,buyer
CLT-05992,buyer
CLT-05993,seller
CLT-05994,buyer
CLT-05995,seller
CLT-05996,seller
CLT-05997,seller
CLT-05998,seller
CLT-05999,buyer
CLT-06000,buyer
CLT-06001,seller
CLT-06002,seller
CLT-06003,seller
CLT-06004,buyer
CLT-06005,buyer
CLT-06006,seller
CLT-06007,buyer
CLT-06008,buyer
CLT-06009,buyer
CLT-06010,seller
CLT-06011,buyer
CLT-06012,buyer
CLT-06013,buyer
CLT-06014,buyer
CLT-06015,buyer
CLT-06016,seller
CLT-06017,seller
CLT-06018,buyer
CLT-06019,seller
CLT-06020,buyer
CLT-06021,buyer
CLT-06022,buyer
CLT-06023,buyer
CLT-06024,buyer
CLT-06025,buyer
CLT-06026,seller
CLT-06027,buyer
CLT-06028,buyer
CLT-06029,seller
CLT-06030,buyer
CLT-06031,seller
CLT-06032,buyer
CLT-06033,seller
CLT-06034,buyer
CLT-06035,buyer
CLT-06036,seller
CLT-06037,buyer
CLT-06038,seller
CLT-06039,seller
CLT-06040,seller
CLT-06041,seller
CLT-06042,seller
CLT-06043,buyer
CLT-06044,buyer
CLT-06045,seller
CLT-06046,buyer
CLT-06047,buyer
CLT-06048,buyer
CLT-06049,seller
CLT-06050,seller
CLT-06051,buyer
CLT-06052,seller
CLT-06053,buyer
CLT-06054,buyer
CLT-06055,seller
CLT-06056,buyer
CLT-06057,buyer
CLT-06058,buyer
CLT-06059,buyer
CLT-06060,buyer
CLT-06061,buyer
CLT-06062,seller
CLT-06063,seller
CLT-06064,buyer
CLT-06065,buyer
CLT-06066,buyer
CLT-06067,buyer
CLT-06068,seller
CLT-06069,seller
CLT-06070,buyer
CLT-06071,buyer
CLT-06072,buyer
CLT-06073,seller
CLT-06074,seller
CLT-06075,buyer
CLT-06076,seller
CLT-06077,seller
CLT-06078,seller
CLT-06079,seller
CLT-06080,seller
CLT-06081,buyer
CLT-06082,buyer
CLT-06083,seller
CLT-06084,buyer
CLT-06085,buyer
CLT-06086,buyer
CLT-06087,buyer
CLT-06088,buyer
CLT-06089,buyer
CLT-06090,buyer
CLT-06091,buyer
CLT-06092,buyer
CLT-06093,buyer
CLT-06094,seller
CLT-06095,seller
CLT-06096,seller
CLT-06097,seller
CLT-06098,buyer
CLT-06099,buyer
CLT-06100,buyer
CLT-06101,seller
CLT-06102,seller
CLT-06103,seller
CLT-06104,seller
CLT-06105,seller
CLT-06106,seller
CLT-06107,seller
CLT-06108,seller
CLT-06109,buyer
CLT-06110,buyer
CLT-06111,buyer
CLT-06112,buyer
CLT-06113,seller
CLT-06114,buyer
CLT-06115,seller
CLT-06116,seller
CLT-06117,buyer
CLT-06118,buyer
CLT-06119,buyer
CLT-06120,seller
CLT-06121,buyer
CLT-06122,buyer
CLT-06123,buyer
CLT-06124,buyer
CLT-06125,seller
CLT-06126,buyer
CLT-06127,seller
CLT-06128,buyer
CLT-06129,buyer
CLT-06130,buyer
CLT-06131,buyer
CLT-06132,seller
CLT-06133,seller
CLT-06134,buyer
CLT-06135,seller
CLT-06136,seller
CLT-06137,seller
CLT-06138,buyer
CLT-06139,seller
CLT-06140,seller
CLT-06141,buyer
CLT-06142,seller
CLT-06143,seller
CLT-06144,seller
CLT-06145,buyer
CLT-06146,buyer
CLT-06147,seller
CLT-06148,seller
CLT-06149,buyer
CLT-06150,seller
CLT-06151,seller
CLT-06152,seller
CLT-06153,seller
CLT-06154,seller
CLT-06155,seller
CLT-06156,seller
CLT-06157,buyer
CLT-06158,buyer
CLT-06159,seller
CLT-06160,buyer
CLT-06161,seller
CLT-06162,seller
CLT-06163,buyer
CLT-06164,seller
CLT-06165,buyer
CLT-06166,seller
CLT-06167,seller
CLT-06168,buyer
CLT-06169,buyer
CLT-06170,buyer
CLT-06171,seller
CLT-06172,buyer
CLT-06173,seller
CLT-06174,seller
CLT-06175,seller
CLT-06176,buyer
CLT-06177,seller
CLT-06178,buyer
CLT-06179,buyer
CLT-06180,seller
CLT-06181,buyer
CLT-06182,buyer
CLT-06183,buyer
CLT-06184,buyer
CLT-06185,buyer
CLT-06186,buyer
CLT-06187,seller
CLT-06188,buyer
CLT-06189,seller
CLT-06190,buyer
CLT-06191,seller
CLT-06192,buyer
CLT-06193,buyer
CLT-06194,buyer
CLT-06195,seller
CLT-06196,seller
CLT-06197,buyer
CLT-06198,seller
CLT-06199,buyer
CLT-06200,seller
CLT-06201,buyer
CLT-06202,seller
CLT-06203,seller
CLT-06204,buyer
CLT-06205,seller
CLT-06206,seller
CLT-06207,buyer
CLT-06208,buyer
CLT-06209,buyer
CLT-06210,buyer
CLT-06211,seller
CLT-06212,seller
CLT-06213,buyer
CLT-06214,seller
CLT-06215,buyer
CLT-06216,buyer
CLT-06217,buyer
CLT-06218,buyer
CLT-06219,seller
CLT-06220,buyer
CLT-06221,seller
CLT-06222,buyer
CLT-06223,seller
CLT-06224,seller
CLT-06225,buyer
CLT-06226,seller
CLT-06227,seller
CLT-06228,seller
CLT-06229,buyer
CLT-06230,buyer
CLT-06231,seller
CLT-06232,seller
CLT-06233,buyer
CLT-06234,seller
CLT-06235,buyer
CLT-06236,seller
CLT-06237,buyer
CLT-06238,seller
CLT-06239,seller
CLT-06240,buyer
CLT-06241,seller
CLT-06242,buyer
CLT-06243,buyer
CLT-06244,buyer
CLT-06245,buyer
CLT-06246,buyer
CLT-06247,seller
CLT-06248,seller
CLT-06249,seller
CLT-06250,seller
CLT-06251,seller
CLT-06252,seller
CLT-06253,buyer
CLT-06254,seller
CLT-06255,buyer
CLT-06256,buyer
CLT-06257,seller
CLT-06258,seller
CLT-06259,buyer
CLT-06260,seller
CLT-06261,buyer
CLT-06262,seller
CLT-06263,seller
CLT-06264,seller
CLT-06265,buyer
CLT-06266,seller
CLT-06267,seller
CLT-06268,seller
CLT-06269,seller
CLT-06270,seller
CLT-06271,buyer
CLT-06272,buyer
CLT-06273,seller
CLT-06274,seller
CLT-06275,seller
CLT-06276,seller
CLT-06277,seller
CLT-06278,seller
CLT-06279,buyer
CLT-06280,buyer
CLT-06281,buyer
CLT-06282,seller
CLT-06283,buyer
CLT-06284,seller
CLT-06285,seller
CLT-06286,seller
CLT-06287,buyer
CLT-06288,buyer
CLT-06289,seller
CLT-06290,buyer
CLT-06291,seller
CLT-06292,buyer
CLT-06293,seller
CLT-06294,seller
CLT-06295,seller
CLT-06296,seller
CLT-06297,seller
CLT-06298,seller
CLT-06299,seller
CLT-06300,seller
CLT-06301,buyer
CLT-06302,seller
CLT-06303,seller
CLT-06304,seller
CLT-06305,buyer
CLT-06306,buyer
CLT-06307,seller
CLT-06308,seller
CLT-06309,buyer
CLT-06310,seller
CLT-06311,seller
CLT-06312,seller
CLT-06313,seller
CLT-06314,seller
CLT-06315,seller
CLT-06316,buyer
CLT-06317,buyer
CLT-06318,seller
CLT-06319,seller
CLT-06320,buyer
CLT-06321,buyer
CLT-06322,buyer
CLT-06323,buyer
CLT-06324,seller
CLT-06325,buyer
CLT-06326,buyer
CLT-06327,buyer
CLT-06328,buyer
CLT-06329,seller
CLT-06330,seller
CLT-06331,seller
CLT-06332,buyer
CLT-06333,seller
CLT-06334,seller
CLT-06335,buyer
CLT-06336,seller
CLT-06337,buyer
CLT-06338,buyer
CLT-06339,buyer
CLT-06340,buyer
CLT-06341,buyer
CLT-06342,buyer
CLT-06343,buyer
CLT-06344,seller
CLT-06345,seller
CLT-06346,buyer
CLT-06347,seller
CLT-06348,seller
CLT-06349,buyer
CLT-06350,seller
CLT-06351,buyer
CLT-06352,buyer
CLT-06353,buyer
CLT-06354,seller
CLT-06355,seller
CLT-06356,buyer
CLT-06357,seller
CLT-06358,buyer
CLT-06359,buyer
CLT-06360,buyer
CLT-06361,seller
CLT-06362,seller
CLT-06363,buyer
CLT-06364,seller
CLT-06365,buyer
CLT-06366,seller
CLT-06367,seller
CLT-06368,seller
CLT-06369,buyer
CLT-06370,seller
CLT-06371,seller
CLT-06372,buyer
CLT-06373,seller
CLT-06374,seller
CLT-06375,seller
CLT-06376,seller
CLT-06377,buyer
CLT-06378,buyer
CLT-06379,buyer
CLT-06380,seller
CLT-06381,seller
CLT-06382,buyer
CLT-06383,buyer
CLT-06384,buyer
CLT-06385,buyer
CLT-06386,buyer
CLT-06387,seller
CLT-06388,buyer
CLT-06389,seller
CLT-06390,buyer
CLT-06391,seller
CLT-06392,seller
CLT-06393,buyer
CLT-06394,seller
CLT-06395,seller
CLT-06396,buyer
CLT-06397,seller
CLT-06398,buyer
CLT-06399,seller
CLT-06400,seller
CLT-06401,buyer
CLT-06402,buyer
CLT-06403,buyer
CLT-06404,buyer
CLT-06405,buyer
CLT-06406,seller
CLT-06407,seller
CLT-06408,seller
CLT-06409,seller
CLT-06410,buyer
CLT-06411,seller
CLT-06412,buyer
CLT-06413,buyer
CLT-06414,buyer
CLT-06415,buyer
CLT-06416,buyer
CLT-06417,seller
CLT-06418,buyer
CLT-06419,seller
CLT-06420,seller
CLT-06421,seller
CLT-06422,seller
CLT-06423,seller
CLT-06424,seller
CLT-06425,seller
CLT-06426,buyer
CLT-06427,buyer
CLT-06428,seller
CLT-06429,buyer
CLT-06430,buyer
CLT-06431,buyer
CLT-06432,seller
CLT-06433,buyer
CLT-06434,seller
CLT-06435,buyer
CLT-06436,buyer
CLT-06437,buyer
CLT-06438,buyer
CLT-06439,buyer
CLT-06440,seller
CLT-06441,buyer
CLT-06442,buyer
CLT-06443,buyer
CLT-06444,seller
CLT-06445,buyer
CLT-06446,seller
CLT-06447,buyer
CLT-06448,buyer
CLT-06449,seller
CLT-06450,buyer
CLT-06451,seller
CLT-06452,buyer
CLT-06453,seller
CLT-06454,seller
CLT-06455,buyer
CLT-06456,buyer
CLT-06457,seller
CLT-06458,seller
CLT-06459,buyer
CLT-06460,seller
CLT-06461,seller
CLT-06462,buyer
CLT-06463,buyer
CLT-06464,buyer
CLT-06465,seller
CLT-06466,buyer
CLT-06467,buyer
CLT-06468,seller
CLT-06469,seller
CLT-06470,buyer
CLT-06471,seller
CLT-06472,buyer
CLT-06473,seller
CLT-06474,buyer
CLT-06475,buyer
CLT-06476,buyer
CLT-06477,buyer
CLT-06478,buyer
CLT-06479,seller
CLT-06480,buyer
CLT-06481,seller
CLT-06482,seller
CLT-06483,buyer
CLT-06484,buyer
CLT-06485,seller
CLT-06486,seller
CLT-06487,buyer
CLT-06488,buyer
CLT-06489,seller
CLT-06490,buyer
CLT-06491,buyer
CLT-06492,buyer
CLT-06493,seller
CLT-06494,seller
CLT-06495,seller
CLT-06496,seller
CLT-06497,buyer
CLT-06498,seller
CLT-06499,buyer
CLT-06500,buyer
CLT-06501,seller
CLT-06502,seller
CLT-06503,buyer
