property_id,address,city,state,zip,latitude,longitude,type,beds,list_price
PRP-03524,485 Young Terrace,Huntersville,NC,28362,35.4523,-80.783,single_family,3.0,183250
PRP-03525,6810 Brian Stravenue Apt. 809,Tucker,GA,31817,33.8953,-84.275,single_family,5.0,318452
PRP-03526,3974 Rivera Well,Marietta,GA,31184,33.894,-84.6022,condo,2.0,263347
PRP-03527,2685 Nicole Plaza Apt. 451,Nashville,TN,38582,36.1653,-86.8503,single_family,4.0,193141
PRP-03528,178 Michael Glen Suite 161,Charlotte,NC,27182,35.2886,-80.9205,single_family,4.0,580355
PRP-03529,911 Bird Park,Charlotte,NC,28802,35.2907,-80.7869,single_family,5.0,249821
PRP-03530,0142 Goodman Fields,Matthews,NC,27345,35.1376,-80.7235,single_family,6.0,397683
PRP-03531,66502 Jim Mills Apt. 567,East Point,GA,30293,33.6033,-84.4175,townhouse,3.0,623391
PRP-03532,071 Christopher Overpass Suite 530,Charlotte,NC,28850,35.2748,-80.8617,single_family,4.0,222965
PRP-03533,677 Jennings Way Suite 191,Tucker,GA,31458,33.8733,-84.1951,single_family,2.0,517226
PRP-03534,7581 King Spur,Huntersville,NC,27998,35.374,-80.7847,single_family,6.0,159074
PRP-03535,7797 Benjamin Court,Tucker,GA,31174,33.8285,-84.2406,single_family,1.0,213569
PRP-03536,1208 Michael Station,Marietta,GA,30540,34.0102,-84.5413,single_family,5.0,203722
PRP-03537,51390 Barnett Mountains Apt. 561,Charlotte,NC,27641,35.2044,-80.7979,single_family,1.0,401939
PRP-03538,51248 David Extensions Apt. 750,Sandy Springs,GA,31562,33.8646,-84.4346,single_family,2.0,537226
PRP-03539,7792 John Street,Brookhaven,GA,31200,33.8337,-84.2612,single_family,6.0,418402
PRP-03540,531 Fernandez Land Apt. 803,Huntersville,NC,27065,35.4866,-80.8106,condo,6.0,440991
PRP-03541,8408 Dillon Ports Suite 465,Brookhaven,GA,30368,33.882,-84.3981,single_family,4.0,267146
PRP-03542,29011 Watts Isle Suite 520,Atlanta,GA,31699,33.7438,-84.4302,single_family,4.0,356350
PRP-03543,66262 Steven Stream Apt. 983,Matthews,NC,28864,35.0808,-80.6441,single_family,6.0,150000
PRP-03544,4106 Jonathan Spur,Sandy Springs,GA,31534,33.8771,-84.409,condo,3.0,157273
PRP-03545,55611 Small Mission Suite 048,Tucker,GA,31131,33.8951,-84.2888,condo,3.0,344533
PRP-03546,24623 Lowe Crossing Suite 748,Atlanta,GA,30611,33.7848,-84.3267,townhouse,5.0,295243
PRP-03547,3886 Perez Views,Tucker,GA,30250,33.907,-84.1855,single_family,6.0,367426
PRP-03548,778 Roger Fort,East Point,GA,30055,33.6565,-84.3525,condo,4.0,297823
PRP-03549,0042 Kristin Junctions Apt. 537,Marietta,GA,31608,33.9009,-84.6067,single_family,5.0,182927
PRP-03550,1325 Cassandra Field Suite 145,Franklin,TN,37270,35.877,-86.9219,multi_family,4.0,874116
PRP-03551,46065 Mitchell Place,Matthews,NC,28105,35.0973,-80.7096,single_family,2.0,306225
PRP-03552,7099 Brian Curve,Tucker,GA,31568,33.9269,-84.1674,single_family,6.0,276159
PRP-03553,07455 Nancy Extension,Decatur,GA,31584,33.7543,-84.3515,single_family,4.0,217494
PRP-03554,877 Taylor Brooks Apt. 754,Decatur,GA,31766,33.7882,-84.2588,single_family,2.0,226665
PRP-03555,1225 Richmond Port Apt. 932,Brookhaven,GA,30544,33.847,-84.2697,single_family,1.0,158180
PRP-03556,9751 Alexander Trail Suite 252,Huntersville,NC,27533,35.4452,-80.8289,single_family,2.0,257707
PRP-03557,165 Kevin Junctions,Atlanta,GA,30379,33.7236,-84.393,single_family,3.0,337802
PRP-03558,70555 Michaela Court Apt. 478,Decatur,GA,30466,33.766,-84.2301,single_family,5.0,258523
PRP-03559,9737 Hill Valleys,East Point,GA,31636,33.688,-84.4009,single_family,1.0,291689
PRP-03560,29274 Wilson Summit Suite 343,East Point,GA,30169,33.7564,-84.4538,single_family,3.0,347313
PRP-03561,093 Simmons Common Apt. 239,Matthews,NC,27293,35.1155,-80.731,single_family,4.0,251712
PRP-03562,27352 Ellen Pines Suite 584,Brentwood,TN,38208,36.0621,-86.8297,single_family,1.0,296896
PRP-03563,97488 Stephens Light,Matthews,NC,27462,35.1405,-80.7758,single_family,2.0,381670
PRP-03564,902 Murphy Isle Apt. 284,Brentwood,TN,38290,36.0058,-86.7335,single_family,3.0,283865
PRP-03565,513 Johnson Parkway,Tucker,GA,30102,33.9677,-84.1861,single_family,3.0,170280
PRP-03566,248 Hernandez Gardens Apt. 246,Decatur,GA,30658,33.8195,-84.3698,single_family,3.0,203609
PRP-03567,40883 Lynn Islands Suite 599,Brookhaven,GA,31045,33.7978,-84.324,multi_family,4.0,457746
PRP-03568,4474 Bautista Dam Apt. 138,East Point,GA,30087,33.6554,-84.3853,single_family,3.0,168911
PRP-03569,164 Dana Forge,Matthews,NC,28553,35.1632,-80.7585,condo,2.0,188900
PRP-03570,673 James Parkways,Sandy Springs,GA,31114,33.8952,-84.3371,single_family,4.0,274355
PRP-03571,0812 Timothy Spring,Tucker,GA,30086,33.9521,-84.1906,single_family,6.0,359654
PRP-03572,8021 Blair Highway,Charlotte,NC,28135,35.2784,-80.846,single_family,6.0,372581
PRP-03573,40721 Wilson Mission Apt. 945,Marietta,GA,31349,33.8834,-84.5378,townhouse,1.0,572564
PRP-03574,285 Tina Forks,Matthews,NC,27864,35.0866,-80.7952,townhouse,2.0,289932
PRP-03575,40201 Adams Landing,East Point,GA,31954,33.6535,-84.4385,single_family,2.0,494629
PRP-03576,346 Richard Underpass,Nashville,TN,37112,36.1648,-86.7305,single_family,6.0,150000
PRP-03577,336 Denise Isle Suite 793,Marietta,GA,31665,34.0202,-84.62,single_family,3.0,216772
PRP-03578,530 Young Cliff Suite 190,Brookhaven,GA,31319,33.8206,-84.3728,single_family,1.0,433208
PRP-03579,43091 Shelby Square Suite 960,East Point,GA,31855,33.61,-84.4079,multi_family,1.0,801047
PRP-03580,7274 Wagner Extensions Suite 695,Decatur,GA,30463,33.7535,-84.2153,townhouse,5.0,954509
PRP-03581,45624 Charles Curve Apt. 837,Huntersville,NC,27927,35.3614,-80.8102,single_family,2.0,265720
PRP-03582,061 Kim Club,Brentwood,TN,37744,35.9577,-86.812,single_family,4.0,382453
PRP-03583,551 George Parkways,Decatur,GA,31370,33.7107,-84.2839,single_family,1.0,204401
PRP-03584,49999 Cody Squares Suite 565,Matthews,NC,28083,35.0789,-80.6953,land,,280172
PRP-03585,434 Cruz Ridge,Nashville,TN,37055,36.1781,-86.8157,single_family,4.0,232712
PRP-03586,96452 Kathleen Brook Suite 280,Brentwood,TN,38251,36.0003,-86.7427,single_family,3.0,291595
PRP-03587,1252 Nolan Inlet,East Point,GA,31503,33.6511,-84.3681,single_family,6.0,557876
PRP-03588,756 Guerrero Summit,Nashville,TN,37131,36.1129,-86.751,single_family,2.0,338006
PRP-03589,644 Brown Rapid,Atlanta,GA,30958,33.7234,-84.4166,single_family,3.0,171527
PRP-03590,7620 Brown Creek Suite 186,Huntersville,NC,27314,35.3738,-80.8791,townhouse,1.0,339797
PRP-03591,164 Amanda Underpass Apt. 958,Huntersville,NC,28072,35.3675,-80.7883,land,,92458
PRP-03592,59459 Perez Glen Suite 227,Sandy Springs,GA,30357,34.0065,-84.3027,single_family,2.0,395714
PRP-03593,8714 Schmidt Mews,Brookhaven,GA,31814,33.8913,-84.3979,condo,3.0,341789
PRP-03594,705 Hart Valley,Nashville,TN,38483,36.1922,-86.7177,single_family,2.0,334058
PRP-03595,40197 Hill Loop Suite 468,Tucker,GA,30357,33.9287,-84.2571,single_family,1.0,235405
PRP-03596,884 Shelton Lights Suite 090,Decatur,GA,30109,33.7924,-84.2722,single_family,5.0,247953
PRP-03597,6358 Moore Camp Suite 950,Matthews,NC,28522,35.1529,-80.7486,single_family,5.0,387266
PRP-03598,13158 Mikayla Plaza,Charlotte,NC,28291,35.2131,-80.8818,single_family,1.0,230185
PRP-03599,421 Jones Views Apt. 008,Matthews,NC,27713,35.0423,-80.7654,townhouse,5.0,195877
PRP-03600,9319 Stephenson Road Suite 351,Tucker,GA,30612,33.915,-84.1738,condo,2.0,240926
PRP-03601,44447 Adrian Brook,Decatur,GA,31760,33.8182,-84.2194,condo,4.0,385419
PRP-03602,241 Elaine Shoal Apt. 756,Tucker,GA,30808,33.901,-84.1404,multi_family,4.0,574646
PRP-03603,826 Terri Groves,Charlotte,NC,28015,35.2399,-80.8104,land,,140512
PRP-03604,12594 Pugh Lane Suite 463,Atlanta,GA,30295,33.8247,-84.3138,single_family,6.0,363875
PRP-03605,6610 Cody Villages,Charlotte,NC,27266,35.228,-80.7753,single_family,5.0,492220
PRP-03606,03098 Bates Crossroad Suite 905,Nashville,TN,38157,36.1664,-86.7171,multi_family,6.0,670656
PRP-03607,7124 York Mountains Apt. 732,Nashville,TN,37112,36.106,-86.8591,single_family,1.0,225133
PRP-03608,633 Michael Locks,Decatur,GA,30720,33.7444,-84.2743,single_family,3.0,274360
PRP-03609,977 Bryant Well Suite 143,Marietta,GA,31090,33.9482,-84.576,townhouse,1.0,402373
PRP-03610,2428 Rivera Unions,Matthews,NC,27557,35.1744,-80.721,condo,4.0,430428
PRP-03611,4632 Robert Valleys,East Point,GA,31606,33.6766,-84.3749,single_family,2.0,394935
PRP-03612,107 Kerry Mountains,Brentwood,TN,38303,36.1083,-86.7598,single_family,4.0,298915
PRP-03613,5599 Kristina Haven,Charlotte,NC,28251,35.2057,-80.8253,single_family,4.0,405910
PRP-03614,7494 Courtney Plains Suite 321,Charlotte,NC,27991,35.1489,-80.9201,condo,5.0,454001
PRP-03615,19995 Kyle Centers Apt. 335,Charlotte,NC,28527,35.2479,-80.8445,condo,5.0,184477
PRP-03616,49846 Stewart Gardens Apt. 181,Nashville,TN,37914,36.2353,-86.704,multi_family,3.0,582228
PRP-03617,30601 Nicole Ranch,Brentwood,TN,37823,35.9554,-86.7388,land,,381370
PRP-03618,853 Joseph Spur,Franklin,TN,37473,35.8527,-86.8394,condo,2.0,356307
PRP-03619,0652 David Plain Suite 642,Sandy Springs,GA,31318,33.9484,-84.3973,single_family,2.0,268699
PRP-03620,9497 Michael Haven Apt. 285,Tucker,GA,30114,33.8927,-84.2412,land,,272294
PRP-03621,532 Grace Avenue,Decatur,GA,30306,33.6987,-84.2294,single_family,4.0,207856
PRP-03622,5752 Joseph Harbor Apt. 810,Sandy Springs,GA,30468,33.9059,-84.3542,single_family,3.0,308202
PRP-03623,4345 Jennifer Islands,Huntersville,NC,28814,35.3956,-80.8423,land,,174252
PRP-03624,83214 Richard Springs,Matthews,NC,28324,35.1319,-80.6826,single_family,5.0,501062
PRP-03625,26399 Lisa Ports,Matthews,NC,27387,35.1786,-80.6748,single_family,3.0,196963
PRP-03626,6068 Harris Rapids Apt. 933,Huntersville,NC,27618,35.3347,-80.9186,single_family,5.0,264228
PRP-03627,99267 King Ridges Suite 385,Sandy Springs,GA,30946,33.8703,-84.3325,condo,5.0,314057
PRP-03628,200 Travis Hollow,Sandy Springs,GA,31974,33.8557,-84.3176,single_family,2.0,251464
PRP-03629,8898 Dawn Inlet Apt. 310,Sandy Springs,GA,30294,33.9711,-84.4163,single_family,3.0,222638
PRP-03630,52585 Pruitt Harbors,Sandy Springs,GA,30877,33.8765,-84.373,townhouse,3.0,323112
PRP-03631,0589 Ryan Path,Tucker,GA,31858,33.8874,-84.1753,single_family,1.0,321641
PRP-03632,537 Paula Prairie,Huntersville,NC,28313,35.3897,-80.7903,condo,4.0,302846
PRP-03633,66597 Joseph Radial Apt. 507,Brookhaven,GA,31311,33.7756,-84.2857,townhouse,4.0,313503
PRP-03634,775 Stephanie Spurs Apt. 904,Nashville,TN,37421,36.2258,-86.8569,condo,2.0,252681
PRP-03635,35439 Murphy Highway,Matthews,NC,27861,35.0894,-80.7318,single_family,6.0,283462
PRP-03636,4295 Brown Wells Suite 558,Sandy Springs,GA,31540,33.9223,-84.4445,single_family,5.0,234670
PRP-03637,9480 Richard Parkways Suite 996,Nashville,TN,38053,36.1071,-86.7324,condo,4.0,205114
PRP-03638,050 Paula Passage,Brookhaven,GA,30551,33.7742,-84.2735,single_family,3.0,356138
PRP-03639,080 Figueroa Radial Apt. 057,Brookhaven,GA,30659,33.8356,-84.3724,single_family,5.0,449518
PRP-03640,58854 Blake Harbors,Nashville,TN,37607,36.1194,-86.7087,single_family,4.0,222184
PRP-03641,784 Santos Manor,East Point,GA,30735,33.7384,-84.4244,single_family,1.0,548470
PRP-03642,5162 Jennifer Springs Apt. 049,Decatur,GA,31010,33.8263,-84.3182,townhouse,5.0,555354
PRP-03643,5187 Austin Roads Apt. 728,Atlanta,GA,31646,33.7417,-84.3184,single_family,4.0,163706
PRP-03644,17420 David Junctions Suite 293,Charlotte,NC,27892,35.2164,-80.8084,condo,1.0,261553
PRP-03645,39377 Michelle Place Suite 288,Brookhaven,GA,30663,33.8261,-84.3232,condo,1.0,281860
PRP-03646,3771 Swanson Burg,Sandy Springs,GA,30888,33.9568,-84.3992,condo,4.0,356839
PRP-03647,911 Davis Village Suite 658,Marietta,GA,30845,33.9733,-84.5136,single_family,3.0,308018
PRP-03648,5411 Allen Mission,Brookhaven,GA,31075,33.8416,-84.3161,single_family,2.0,260830
PRP-03649,90503 Philip Greens,Atlanta,GA,31485,33.67,-84.4456,single_family,3.0,253618
PRP-03650,5764 Kari Orchard Apt. 579,Atlanta,GA,30375,33.7665,-84.3553,single_family,6.0,468836
PRP-03651,711 William Centers,Tucker,GA,30110,33.8862,-84.2731,single_family,6.0,346680
PRP-03652,793 Mccall Alley Apt. 127,Charlotte,NC,27080,35.2771,-80.8529,townhouse,6.0,503235
PRP-03653,96185 Jones Loop Suite 239,Decatur,GA,31864,33.7681,-84.2441,single_family,5.0,602561
PRP-03654,792 Pamela Isle Apt. 935,Brookhaven,GA,30835,33.7586,-84.3279,single_family,1.0,415901
PRP-03655,2624 Wilson Viaduct Apt. 076,Huntersville,NC,27665,35.4009,-80.7791,single_family,2.0,505789
PRP-03656,3975 Long Meadow Apt. 346,East Point,GA,31087,33.6058,-84.4423,single_family,4.0,492802
PRP-03657,089 Rojas Overpass,Brookhaven,GA,31953,33.8151,-84.312,condo,5.0,196326
PRP-03658,064 Martinez Way,Franklin,TN,37098,35.8934,-86.8054,single_family,5.0,150000
PRP-03659,399 Dominguez Mews,Sandy Springs,GA,30006,33.8897,-84.3045,condo,2.0,307785
PRP-03660,96232 Harvey Courts Suite 435,Matthews,NC,27575,35.065,-80.6618,condo,5.0,153780
PRP-03661,14176 Anderson Grove Suite 999,Sandy Springs,GA,31312,33.8571,-84.3135,condo,6.0,429405
PRP-03662,2658 Martin Wall,Brentwood,TN,37054,36.0302,-86.8381,single_family,4.0,243419
PRP-03663,5326 Ewing Mountain,Marietta,GA,31830,33.8908,-84.499,single_family,3.0,411184
PRP-03664,83326 Stout Hollow Apt. 432,Decatur,GA,31798,33.7415,-84.2121,single_family,4.0,224696
PRP-03665,062 Kristine Passage Apt. 616,East Point,GA,31441,33.657,-84.4472,condo,4.0,381151
PRP-03666,301 Rachel Crossroad Apt. 295,Marietta,GA,30701,33.9903,-84.6225,condo,5.0,210138
PRP-03667,1986 Marshall Land Apt. 978,Tucker,GA,31932,33.9216,-84.2033,single_family,1.0,301693
PRP-03668,010 Catherine Landing Suite 566,Marietta,GA,30156,34.0246,-84.5282,condo,4.0,151745
PRP-03669,18160 Andre Manor,Nashville,TN,37843,36.1278,-86.7963,multi_family,1.0,756446
PRP-03670,434 Lee Rapids,Brookhaven,GA,30281,33.8777,-84.3877,townhouse,6.0,463541
PRP-03671,3036 Jennifer Lodge,East Point,GA,31735,33.722,-84.46,single_family,5.0,190176
PRP-03672,806 Deanna Orchard,Nashville,TN,38213,36.0928,-86.7069,single_family,3.0,325195
PRP-03673,70389 Justin Crescent Suite 932,Decatur,GA,30722,33.8311,-84.3201,single_family,2.0,278188
PRP-03674,18508 Snow Vista Suite 228,Brookhaven,GA,31405,33.8682,-84.3629,single_family,6.0,201895
PRP-03675,80625 Miller Cape Apt. 669,Brentwood,TN,37732,35.9978,-86.855,townhouse,3.0,446578
PRP-03676,3520 Reed Squares,Brookhaven,GA,30172,33.8207,-84.2687,condo,1.0,175566
PRP-03677,126 Rebecca Vista,Decatur,GA,30008,33.7968,-84.2214,single_family,4.0,687973
PRP-03678,846 Daniel Trace,Matthews,NC,27968,35.1166,-80.7399,condo,1.0,214611
PRP-03679,9795 Alexander Shores,Franklin,TN,38005,35.9545,-86.8103,single_family,2.0,350043
PRP-03680,9996 Mcdonald Parkways Apt. 342,Matthews,NC,27926,35.1416,-80.7488,single_family,3.0,354906
PRP-03681,327 Villanueva Centers,Decatur,GA,30005,33.7648,-84.3291,single_family,6.0,366401
PRP-03682,1396 Lee Extension Apt. 727,Huntersville,NC,28671,35.3559,-80.8187,single_family,6.0,390113
PRP-03683,273 Hernandez Mill Suite 631,Tucker,GA,30352,33.8414,-84.158,townhouse,3.0,525733
PRP-03684,73569 Wolf Crossing,Nashville,TN,37862,36.153,-86.7431,single_family,6.0,335537
PRP-03685,5036 Collier Lock,Nashville,TN,37327,36.1034,-86.8118,single_family,5.0,407626
PRP-03686,76145 Ashley Tunnel,Matthews,NC,27277,35.1021,-80.6684,single_family,2.0,278273
PRP-03687,551 Sandra Point Apt. 131,Franklin,TN,37389,35.8879,-86.9082,single_family,6.0,365316
PRP-03688,94314 Wolfe Inlet Suite 170,Atlanta,GA,31631,33.8284,-84.324,multi_family,1.0,1037051
PRP-03689,81900 Andre Lane,Decatur,GA,30601,33.804,-84.2286,condo,2.0,175588
PRP-03690,6426 Watson Path Suite 950,Matthews,NC,27382,35.1785,-80.7493,condo,6.0,302015
PRP-03691,99706 Rachel Land,Franklin,TN,37158,35.8568,-86.8614,condo,3.0,260232
PRP-03692,844 Bates Courts Apt. 190,Nashville,TN,37502,36.1583,-86.7051,single_family,4.0,232443
PRP-03693,79820 Gina Land,Brookhaven,GA,30732,33.9009,-84.3458,single_family,5.0,150000
PRP-03694,1166 Emily Inlet Suite 887,Atlanta,GA,30415,33.7661,-84.4086,multi_family,1.0,565906
PRP-03695,7217 Jonathan Crescent Suite 835,Nashville,TN,37950,36.1435,-86.8454,condo,4.0,150000
PRP-03696,5062 Branch Canyon,Brookhaven,GA,30854,33.9062,-84.3905,single_family,1.0,150000
PRP-03697,394 Tony Burg Suite 601,East Point,GA,30283,33.6651,-84.4185,single_family,4.0,247317
PRP-03698,662 Kelly Parkways Suite 750,East Point,GA,31668,33.7499,-84.4881,single_family,2.0,381219
PRP-03699,80724 White Isle Suite 775,Marietta,GA,31403,33.9929,-84.5147,condo,1.0,326314
PRP-03700,19464 Rodriguez Trail,Atlanta,GA,31687,33.8045,-84.3236,condo,4.0,318987
PRP-03701,07410 James Square,Huntersville,NC,28260,35.4817,-80.8197,single_family,4.0,239762
PRP-03702,687 Allen Pine Apt. 657,Charlotte,NC,27126,35.2186,-80.9145,single_family,1.0,268850
PRP-03703,0392 Natasha Street,East Point,GA,31698,33.6175,-84.4497,townhouse,5.0,274517
PRP-03704,684 Rice Isle Suite 146,Sandy Springs,GA,31430,33.8721,-84.3932,single_family,6.0,273062
PRP-03705,98262 Allen Drive,Brookhaven,GA,30897,33.8345,-84.2573,single_family,1.0,365235
PRP-03706,573 Lindsay Tunnel,Marietta,GA,30654,33.9609,-84.5096,single_family,2.0,246427
PRP-03707,4552 Garcia Ferry Suite 750,Decatur,GA,31030,33.714,-84.3102,single_family,4.0,239013
PRP-03708,5492 Barton Trace,Atlanta,GA,30391,33.7769,-84.373,single_family,4.0,395346
PRP-03709,75124 Young Tunnel,Decatur,GA,30785,33.7945,-84.2641,single_family,3.0,223243
PRP-03710,748 Scott Ports Apt. 308,Decatur,GA,31259,33.7456,-84.2575,condo,3.0,323625
PRP-03711,0968 Erin Fields Apt. 445,Decatur,GA,30048,33.72,-84.306,single_family,6.0,377873
PRP-03712,150 Smith Shores Suite 936,Tucker,GA,30247,33.9441,-84.1672,townhouse,5.0,247211
PRP-03713,671 Kenneth Stravenue Apt. 933,Franklin,TN,37231,35.9668,-86.945,single_family,3.0,408088
PRP-03714,7930 Jacobs Fords,Sandy Springs,GA,30627,33.9645,-84.4145,condo,6.0,204260
PRP-03715,104 Paul Crescent Suite 278,Matthews,NC,27902,35.0835,-80.7571,single_family,3.0,629735
PRP-03716,83636 Emily Fall Suite 638,Charlotte,NC,28251,35.2331,-80.7647,condo,5.0,284442
PRP-03717,2614 Mccall Landing,Nashville,TN,38267,36.1738,-86.7203,condo,6.0,419077
PRP-03718,934 Seth Via Suite 037,Marietta,GA,30156,33.9469,-84.5491,land,,216112
PRP-03719,948 Zachary Fields,East Point,GA,30170,33.6165,-84.3782,single_family,4.0,393938
PRP-03720,8699 Dixon Port,Decatur,GA,30972,33.8337,-84.3608,single_family,4.0,249171
PRP-03721,153 Jeremy Keys Suite 619,Brentwood,TN,37117,35.9632,-86.7082,single_family,6.0,402411
PRP-03722,3054 Jason Freeway,Marietta,GA,31745,33.8994,-84.5092,single_family,1.0,331885
PRP-03723,42448 Miranda Isle Suite 614,Charlotte,NC,28793,35.2267,-80.8811,multi_family,6.0,496657
PRP-03724,6336 Tammy Squares Apt. 864,Decatur,GA,31074,33.7996,-84.3459,land,,182929
PRP-03725,49035 Heather Hill Suite 849,Charlotte,NC,27048,35.185,-80.8004,single_family,4.0,307886
PRP-03726,09212 Hamilton Well,Decatur,GA,30497,33.8107,-84.3115,single_family,4.0,324346
PRP-03727,148 Perkins Springs Suite 325,Marietta,GA,30224,33.9936,-84.6101,single_family,4.0,214443
PRP-03728,5542 Davis Village,Franklin,TN,38158,35.9051,-86.9476,condo,2.0,230884
PRP-03729,9310 Rodriguez Squares Suite 670,East Point,GA,31624,33.7332,-84.4472,townhouse,4.0,331221
PRP-03730,9435 Sean Highway,Matthews,NC,28305,35.175,-80.7242,single_family,6.0,307293
PRP-03731,210 Elizabeth Station,Brookhaven,GA,31335,33.8602,-84.309,single_family,3.0,558467
PRP-03732,63418 Mata Inlet,Brentwood,TN,37769,36.0634,-86.7262,single_family,4.0,240332
PRP-03733,6258 Williamson Walks,Sandy Springs,GA,30399,33.9976,-84.3612,multi_family,1.0,386720
PRP-03734,06131 Benjamin Knoll,Atlanta,GA,30087,33.7988,-84.4383,single_family,1.0,395123
PRP-03735,015 Wilson Rest Apt. 727,Brookhaven,GA,31897,33.888,-84.2602,single_family,2.0,183064
PRP-03736,532 Albert Ford,Nashville,TN,37273,36.1946,-86.8114,single_family,3.0,220822
PRP-03737,38063 Cynthia Canyon,Marietta,GA,30270,34.0141,-84.6251,single_family,4.0,150000
PRP-03738,84678 Ashley Center Apt. 937,Nashville,TN,37279,36.2417,-86.7194,land,,205455
PRP-03739,0045 William Harbor,Huntersville,NC,27539,35.3313,-80.9163,condo,5.0,397197
PRP-03740,094 Williams Canyon Apt. 261,Atlanta,GA,31185,33.7164,-84.3443,single_family,3.0,150000
PRP-03741,2225 Katherine Plaza,Franklin,TN,38490,35.9202,-86.8247,single_family,4.0,374202
PRP-03742,6035 Bridges Isle,Huntersville,NC,27548,35.3839,-80.8936,single_family,5.0,229162
PRP-03743,4271 Benjamin Pike Suite 408,Huntersville,NC,27583,35.4285,-80.7848,condo,1.0,251450
PRP-03744,24295 Keith Club,Nashville,TN,37919,36.1455,-86.737,single_family,1.0,301912
PRP-03745,4774 Larry Squares Apt. 843,Franklin,TN,38116,35.9863,-86.8785,townhouse,1.0,157021
PRP-03746,87479 Paula Village Apt. 374,Huntersville,NC,27766,35.437,-80.9068,single_family,3.0,373325
PRP-03747,364 Hayley Estate Suite 235,Atlanta,GA,30801,33.6785,-84.4597,single_family,5.0,349931
PRP-03748,84548 Donna Meadows,East Point,GA,30447,33.6865,-84.3859,condo,5.0,346511
PRP-03749,6775 Amy Lake Apt. 918,Atlanta,GA,30871,33.7262,-84.4267,condo,3.0,153677
PRP-03750,2207 Amber Junctions Apt. 640,Brookhaven,GA,31709,33.8719,-84.336,condo,4.0,219057
PRP-03751,163 Cheyenne Point Suite 833,Nashville,TN,38488,36.1547,-86.7767,condo,3.0,271922
PRP-03752,4609 Carter Junctions,East Point,GA,31917,33.7536,-84.3967,single_family,6.0,362896
PRP-03753,0780 Wood Land Apt. 239,Charlotte,NC,27909,35.2744,-80.8462,single_family,1.0,577107
